gameId	language	stage	condition	alt1BasicLevel	alt1SuperLevel	alt2BasicLevel	alt2SuperLevel	listenerSelection	imageType	roundNumber	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	correct	words	sep	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned	gender	target
JEkdTgN6tsALip8pB	English	feedback	scene4	NA	NA	NA	NA	1	NA	23	blue pencil	blue pencil	NA	blue_pencil	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	pencil
JEkdTgN6tsALip8pB	English	feedback	scene2	NA	NA	NA	NA	1	NA	24	guitar	guitar	NA	blue_guitar	1	N	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	guitar
JEkdTgN6tsALip8pB	English	feedback	scene4	NA	NA	NA	NA	1	NA	25	blue pillow	blue pillow	NA	blue_cushion	1	CN	NA	TRUE	FALSE	FALSE	FALSE	FALSE	NA	cushion
JEkdTgN6tsALip8pB	English	feedback	scene1	NA	NA	NA	NA	1	NA	28	black tie	black tie	NA	black_tie	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	tie
JEkdTgN6tsALip8pB	English	feedback	scene3	NA	NA	NA	NA	1	NA	29	the bow	the bow	NA	orange_ribbon	1	N	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	ribbon
JEkdTgN6tsALip8pB	English	feedback	scene2	NA	NA	NA	NA	1	NA	31	cup	cup	NA	white_mug	1	N	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA	mug
JEkdTgN6tsALip8pB	English	feedback	scene3	NA	NA	NA	NA	1	NA	32	hammer	hammer	NA	green_hammer	1	N	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	hammer
JEkdTgN6tsALip8pB	English	feedback	scene3	NA	NA	NA	NA	1	NA	34	calculator	calculator	NA	red_calculator	1	N	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	calculator
JEkdTgN6tsALip8pB	English	feedback	scene1	NA	NA	NA	NA	1	NA	35	yellow fence	yellow fence	NA	yellow_fence	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	fence
JEkdTgN6tsALip8pB	English	feedback	scene1	NA	NA	NA	NA	1	NA	37	purple fork	purple fork	NA	purple_fork	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	fork
JEkdTgN6tsALip8pB	English	feedback	scene4	NA	NA	NA	NA	1	NA	38	its the purple sock	its the purple sock	NA	purple_sock	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	sock
JEkdTgN6tsALip8pB	English	feedback	scene1	NA	NA	NA	NA	1	NA	39	its the red bed	its the red bed	NA	red_bed	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	bed
JEkdTgN6tsALip8pB	English	feedback	scene2	NA	NA	NA	NA	1	NA	40	the baloon	the baloon	NA	white_balloon	1	N	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	balloon
JEkdTgN6tsALip8pB	English	feedback	scene1	NA	NA	NA	NA	1	NA	43	red iron	red iron	NA	red_iron	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	iron
JEkdTgN6tsALip8pB	English	feedback	scene4	NA	NA	NA	NA	1	NA	45	purple binoculars	purple binoculars	NA	purple_binoculars	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	binoculars
JEkdTgN6tsALip8pB	English	feedback	scene3	NA	NA	NA	NA	1	NA	46	orange beads	orange beads	NA	orange_necklace	1	CN	NA	TRUE	FALSE	FALSE	FALSE	TRUE	NA	necklace
JEkdTgN6tsALip8pB	English	feedback	scene3	NA	NA	NA	NA	1	NA	47	the calender	the calender	NA	green_calendar	1	N	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	calendar
JEkdTgN6tsALip8pB	English	feedback	scene4	NA	NA	NA	NA	1	NA	49	red candle	red candle	NA	red_candle	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	candle
JEkdTgN6tsALip8pB	English	feedback	scene2	NA	NA	NA	NA	1	NA	51	dice	dice	NA	black_die	1	N	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA	die
JEkdTgN6tsALip8pB	English	feedback	scene2	NA	NA	NA	NA	1	NA	52	lock	lock	NA	purple_lock	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	lock
JEkdTgN6tsALip8pB	English	feedback	scene2	NA	NA	NA	NA	1	NA	54	butterfly	butterfly	NA	blue_butterfly	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	butterfly
JEkdTgN6tsALip8pB	English	feedback	scene2	NA	NA	NA	NA	1	NA	55	fish	fish	NA	black_fish	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	fish
JEkdTgN6tsALip8pB	English	feedback	scene4	NA	NA	NA	NA	1	NA	56	purple drum	purple drum	NA	purple_drum	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	drum
JEkdTgN6tsALip8pB	English	feedback	scene4	NA	NA	NA	NA	1	NA	57	red book	red book	NA	red_book	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	book
JEkdTgN6tsALip8pB	English	feedback	scene2	NA	NA	NA	NA	1	NA	60	screwdriver	screwdriver	NA	orange_screwdriver	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	screwdriver
JEkdTgN6tsALip8pB	English	feedback	scene3	NA	NA	NA	NA	1	NA	62	belt	belt	NA	blue_belt	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	belt
JEkdTgN6tsALip8pB	English	feedback	scene2	NA	NA	NA	NA	1	NA	64	telephone	telephone	NA	white_phone	1	N	NA	FALSE	FALSE	TRUE	TRUE	FALSE	NA	phone
JEkdTgN6tsALip8pB	English	feedback	scene2	NA	NA	NA	NA	1	NA	65	basket	basket	NA	orange_basket	1	N	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	basket
JEkdTgN6tsALip8pB	English	feedback	scene4	NA	NA	NA	NA	1	NA	66	green shell	green shell	NA	green_shell	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	shell
JEkdTgN6tsALip8pB	English	feedback	scene3	NA	NA	NA	NA	1	NA	67	crown	crown	NA	blue_crown	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	crown
JEkdTgN6tsALip8pB	English	feedback	scene2	NA	NA	NA	NA	1	NA	68	face mask	face mask	NA	red_mask	1	N	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	mask
JEkdTgN6tsALip8pB	English	feedback	scene1	NA	NA	NA	NA	1	NA	69	white wallet/purse	white wallet/purse	NA	white_wallet	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	wallet
JEkdTgN6tsALip8pB	English	feedback	scene4	NA	NA	NA	NA	1	NA	72	white comb	white comb	NA	white_comb	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	comb
Qcnh9G43wQiHnfRDA	English	feedback	scene3	NA	NA	NA	NA	1	NA	1	the pillow	the pillow	NA	white_cushion	1	N	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	cushion
Qcnh9G43wQiHnfRDA	English	feedback	scene1	NA	NA	NA	NA	1	NA	2	yellow balloon	yellow balloon	NA	yellow_balloon	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	balloon
Qcnh9G43wQiHnfRDA	English	feedback	scene2	NA	NA	NA	NA	1	NA	3	the calendar	the calendar	NA	purple_calendar	1	N	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	calendar
Qcnh9G43wQiHnfRDA	English	feedback	scene2	NA	NA	NA	NA	1	NA	4	the bed	the bed	NA	red_bed	1	N	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	bed
Qcnh9G43wQiHnfRDA	English	feedback	scene3	NA	NA	NA	NA	1	NA	5	face mask	face mask	NA	red_mask	1	N	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	mask
Qcnh9G43wQiHnfRDA	English	feedback	scene4	NA	NA	NA	NA	1	NA	6	white iron	white iron	NA	white_iron	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	iron
Qcnh9G43wQiHnfRDA	English	feedback	scene4	NA	NA	NA	NA	1	NA	7	oragne helicopter	oragne helicopter	NA	orange_helicopter	1	CN	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	helicopter
Qcnh9G43wQiHnfRDA	English	feedback	scene1	NA	NA	NA	NA	1	NA	8	yellow butterfly	yellow butterfly	NA	yellow_butterfly	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	butterfly
Qcnh9G43wQiHnfRDA	English	feedback	scene1	NA	NA	NA	NA	1	NA	10	green binoculars	green binoculars	NA	green_binoculars	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	binoculars
Qcnh9G43wQiHnfRDA	English	feedback	scene1	NA	NA	NA	NA	1	NA	11	yellow pencil	yellow pencil	NA	yellow_pencil	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	pencil
Qcnh9G43wQiHnfRDA	English	feedback	scene1	NA	NA	NA	NA	1	NA	13	purple microscope	purple microscope	NA	purple_microscope	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	microscope
Qcnh9G43wQiHnfRDA	English	feedback	scene4	NA	NA	NA	NA	1	NA	14	green knife	green knife	NA	green_knife	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	knife
Qcnh9G43wQiHnfRDA	English	feedback	scene4	NA	NA	NA	NA	1	NA	15	purple bowl	purple bowl	NA	purple_bowl	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	bowl
Qcnh9G43wQiHnfRDA	English	feedback	scene2	NA	NA	NA	NA	1	NA	16	green fish	green fish	NA	green_fish	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	fish
Qcnh9G43wQiHnfRDA	English	feedback	scene3	NA	NA	NA	NA	1	NA	18	suitcase	suitcase	NA	green_luggage	1	N	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	luggage
Qcnh9G43wQiHnfRDA	English	feedback	scene1	NA	NA	NA	NA	1	NA	20	yellow humidifier	yellow humidifier	NA	yellow_candle	1	CN	NA	TRUE	FALSE	FALSE	FALSE	FALSE	NA	candle
Qcnh9G43wQiHnfRDA	English	feedback	scene2	NA	NA	NA	NA	1	NA	21	flower	flower	NA	yellow_flower	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	flower
Qcnh9G43wQiHnfRDA	English	feedback	scene4	NA	NA	NA	NA	1	NA	22	orange sock	orange sock	NA	orange_sock	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	sock
Qcnh9G43wQiHnfRDA	English	feedback	scene4	NA	NA	NA	NA	1	NA	23	yellow belt	yellow belt	NA	yellow_belt	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	belt
Qcnh9G43wQiHnfRDA	English	feedback	scene4	NA	NA	NA	NA	1	NA	25	white fence	white fence	NA	white_fence	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	fence
Qcnh9G43wQiHnfRDA	English	feedback	scene1	NA	NA	NA	NA	1	NA	27	green tie	green tie	NA	green_tie	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	tie
Qcnh9G43wQiHnfRDA	English	feedback	scene1	NA	NA	NA	NA	1	NA	28	white book	white book	NA	white_book	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	book
Qcnh9G43wQiHnfRDA	English	feedback	scene4	NA	NA	NA	NA	1	NA	36	yellow scarf	yellow scarf	NA	yellow_scarf	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	scarf
Qcnh9G43wQiHnfRDA	English	feedback	scene4	NA	NA	NA	NA	1	NA	37	purple shell	purple shell	NA	purple_shell	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	shell
Qcnh9G43wQiHnfRDA	English	feedback	scene2	NA	NA	NA	NA	1	NA	38	wallet	wallet	NA	blue_wallet	1	N	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	wallet
Qcnh9G43wQiHnfRDA	English	feedback	scene2	NA	NA	NA	NA	1	NA	41	the door	the door	NA	blue_door	1	N	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	door
Qcnh9G43wQiHnfRDA	English	feedback	scene1	NA	NA	NA	NA	1	NA	42	black drum	black drum	NA	black_drum	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	drum
Qcnh9G43wQiHnfRDA	English	feedback	scene3	NA	NA	NA	NA	1	NA	44	balck bow	balck bow	NA	black_ribbon	1	CN	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	ribbon
Qcnh9G43wQiHnfRDA	English	feedback	scene2	NA	NA	NA	NA	1	NA	46	green truck	green truck	NA	green_truck	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	truck
Qcnh9G43wQiHnfRDA	English	feedback	scene3	NA	NA	NA	NA	1	NA	47	blue hguitar	blue hguitar	NA	blue_guitar	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	guitar
Qcnh9G43wQiHnfRDA	English	feedback	scene3	NA	NA	NA	NA	1	NA	48	necklace	necklace	NA	purple_necklace	1	N	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	necklace
Qcnh9G43wQiHnfRDA	English	feedback	scene4	NA	NA	NA	NA	1	NA	51	red chair	red chair	NA	red_chair	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	chair
Qcnh9G43wQiHnfRDA	English	feedback	scene2	NA	NA	NA	NA	1	NA	52	dice	dice	NA	purple_die	1	N	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA	die
Qcnh9G43wQiHnfRDA	English	feedback	scene2	NA	NA	NA	NA	1	NA	54	cornw__crown	cornw	NA	red_crown	1	N	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA	crown
Qcnh9G43wQiHnfRDA	English	feedback	scene3	NA	NA	NA	NA	1	NA	58	ring	ring	NA	blue_ring	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	ring
Qcnh9G43wQiHnfRDA	English	feedback	scene3	NA	NA	NA	NA	1	NA	59	oragne screwdriver	oragne screwdriver	NA	orange_screwdriver	1	CN	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	screwdriver
Qcnh9G43wQiHnfRDA	English	feedback	scene3	NA	NA	NA	NA	1	NA	60	mug	mug	NA	white_mug	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	mug
Qcnh9G43wQiHnfRDA	English	feedback	scene3	NA	NA	NA	NA	1	NA	61	comb	comb	NA	yellow_comb	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	comb
Qcnh9G43wQiHnfRDA	English	feedback	scene1	NA	NA	NA	NA	1	NA	62	black glove	black glove	NA	black_glove	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	glove
Qcnh9G43wQiHnfRDA	English	feedback	scene4	NA	NA	NA	NA	1	NA	63	red calculator	red calculator	NA	red_calculator	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	calculator
Qcnh9G43wQiHnfRDA	English	feedback	scene3	NA	NA	NA	NA	1	NA	64	oragne slipper	oragne slipper	NA	orange_slipper	1	CN	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	slipper
Qcnh9G43wQiHnfRDA	English	feedback	scene4	NA	NA	NA	NA	1	NA	65	green robot	green robot	NA	green_robot	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	robot
Qcnh9G43wQiHnfRDA	English	feedback	scene2	NA	NA	NA	NA	1	NA	66	woven basket	woven basket	NA	black_basket	1	CN	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	basket
Qcnh9G43wQiHnfRDA	English	feedback	scene1	NA	NA	NA	NA	1	NA	67	red phone	red phone	NA	red_phone	1	CN	NA	TRUE	FALSE	TRUE	TRUE	FALSE	NA	phone
Qcnh9G43wQiHnfRDA	English	feedback	scene2	NA	NA	NA	NA	1	NA	68	hammer	hammer	NA	purple_hammer	1	N	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	hammer
Qcnh9G43wQiHnfRDA	English	feedback	scene2	NA	NA	NA	NA	1	NA	71	dress	dress	NA	blue_dress	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	dress
Qcnh9G43wQiHnfRDA	English	feedback	scene1	NA	NA	NA	NA	1	NA	72	green fork	green fork	NA	green_fork	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	fork
G8Dmw8Be7SWhAFCnB	English	feedback	scene4	NA	NA	NA	NA	1	NA	5	red bed	red bed	NA	red_bed	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	bed
G8Dmw8Be7SWhAFCnB	English	feedback	scene1	NA	NA	NA	NA	1	NA	6	black suitcase	black suitcase	NA	black_luggage	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	luggage
G8Dmw8Be7SWhAFCnB	English	feedback	scene4	NA	NA	NA	NA	1	NA	7	white chair	white chair	NA	white_chair	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	chair
G8Dmw8Be7SWhAFCnB	English	feedback	scene3	NA	NA	NA	NA	1	NA	11	white phone	white phone	NA	white_phone	1	CN	NA	TRUE	FALSE	TRUE	TRUE	FALSE	NA	phone
G8Dmw8Be7SWhAFCnB	English	feedback	scene3	NA	NA	NA	NA	1	NA	12	fork	fork	NA	green_fork	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	fork
G8Dmw8Be7SWhAFCnB	English	feedback	scene1	NA	NA	NA	NA	1	NA	13	black padlock	black padlock	NA	black_lock	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	lock
G8Dmw8Be7SWhAFCnB	English	feedback	scene4	NA	NA	NA	NA	1	NA	14	green hammer	green hammer	NA	green_hammer	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	hammer
G8Dmw8Be7SWhAFCnB	English	feedback	scene1	NA	NA	NA	NA	1	NA	16	white pillow	white pillow	NA	white_cushion	1	CN	NA	TRUE	FALSE	FALSE	FALSE	FALSE	NA	cushion
G8Dmw8Be7SWhAFCnB	English	feedback	scene3	NA	NA	NA	NA	1	NA	17	yellow mask	yellow mask	NA	yellow_mask	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	mask
G8Dmw8Be7SWhAFCnB	English	feedback	scene3	NA	NA	NA	NA	1	NA	18	purple microscope	purple microscope	NA	purple_microscope	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	microscope
G8Dmw8Be7SWhAFCnB	English	feedback	scene2	NA	NA	NA	NA	1	NA	19	purple bowl	purple bowl	NA	purple_bowl	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	bowl
G8Dmw8Be7SWhAFCnB	English	feedback	scene1	NA	NA	NA	NA	1	NA	21	blue ring	blue ring	NA	blue_ring	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	ring
G8Dmw8Be7SWhAFCnB	English	feedback	scene2	NA	NA	NA	NA	1	NA	22	orange helicopter	orange helicopter	NA	orange_helicopter	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	helicopter
G8Dmw8Be7SWhAFCnB	English	feedback	scene4	NA	NA	NA	NA	1	NA	23	white fence	white fence	NA	white_fence	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	fence
G8Dmw8Be7SWhAFCnB	English	feedback	scene4	NA	NA	NA	NA	1	NA	24	green truck	green truck	NA	green_truck	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	truck
G8Dmw8Be7SWhAFCnB	English	feedback	scene3	NA	NA	NA	NA	1	NA	27	white guitar	white guitar	NA	white_guitar	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	guitar
G8Dmw8Be7SWhAFCnB	English	feedback	scene3	NA	NA	NA	NA	1	NA	28	purple balloon__blue?	purple balloon	there is no purple balloon__the blue one?	blue_balloon	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	balloon
G8Dmw8Be7SWhAFCnB	English	feedback	scene4	NA	NA	NA	NA	1	NA	29	yellow iron	yellow iron	NA	yellow_iron	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	iron
G8Dmw8Be7SWhAFCnB	English	feedback	scene1	NA	NA	NA	NA	1	NA	30	blue pencil	blue pencil	NA	blue_pencil	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	pencil
G8Dmw8Be7SWhAFCnB	English	feedback	scene4	NA	NA	NA	NA	1	NA	31	orange basket	orange basket	NA	orange_basket	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	basket
G8Dmw8Be7SWhAFCnB	English	feedback	scene1	NA	NA	NA	NA	1	NA	32	white candle	white candle	NA	white_candle	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	candle
G8Dmw8Be7SWhAFCnB	English	feedback	scene4	NA	NA	NA	NA	1	NA	33	orange fish	orange fish	NA	orange_fish	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	fish
G8Dmw8Be7SWhAFCnB	English	feedback	scene4	NA	NA	NA	NA	1	NA	35	white wallet	white wallet	NA	white_wallet	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	wallet
G8Dmw8Be7SWhAFCnB	English	feedback	scene2	NA	NA	NA	NA	1	NA	36	orange robot	orange robot	NA	orange_robot	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	robot
G8Dmw8Be7SWhAFCnB	English	feedback	scene3	NA	NA	NA	NA	1	NA	37	blue butterfly	blue butterfly	NA	blue_butterfly	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	butterfly
G8Dmw8Be7SWhAFCnB	English	feedback	scene3	NA	NA	NA	NA	1	NA	40	orange glove	orange glove	NA	orange_glove	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	glove
G8Dmw8Be7SWhAFCnB	English	feedback	scene2	NA	NA	NA	NA	1	NA	41	white calculator	white calculator	NA	white_calculator	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	calculator
G8Dmw8Be7SWhAFCnB	English	feedback	scene2	NA	NA	NA	NA	1	NA	42	black sock	black sock	NA	black_sock	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	sock
G8Dmw8Be7SWhAFCnB	English	feedback	scene3	NA	NA	NA	NA	1	NA	45	green drum	green drum	NA	green_drum	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	drum
G8Dmw8Be7SWhAFCnB	English	feedback	scene2	NA	NA	NA	NA	1	NA	48	yellow belt	yellow belt	NA	yellow_belt	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	belt
G8Dmw8Be7SWhAFCnB	English	feedback	scene1	NA	NA	NA	NA	1	NA	49	yellow comb	yellow comb	NA	yellow_comb	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	comb
G8Dmw8Be7SWhAFCnB	English	feedback	scene3	NA	NA	NA	NA	1	NA	50	orange tie	orange tie	NA	orange_tie	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	tie
G8Dmw8Be7SWhAFCnB	English	feedback	scene2	NA	NA	NA	NA	1	NA	51	white door	white door	NA	white_door	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	door
G8Dmw8Be7SWhAFCnB	English	feedback	scene1	NA	NA	NA	NA	1	NA	53	black ribbon	black ribbon	NA	black_ribbon	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	ribbon
G8Dmw8Be7SWhAFCnB	English	feedback	scene2	NA	NA	NA	NA	1	NA	54	white dress	white dress	NA	white_dress	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	dress
