gameId	language	stage	condition	alt1BasicLevel	alt1SuperLevel	alt2BasicLevel	alt2SuperLevel	listenerSelection	roundNumber	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	correct	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned	clickedColor	clickedType	clickedSize	target	noun_mentioned	color_mentioned
sANt6jJXrNsm3zFLu	BCS	feedback	scenario4	NA	NA	NA	NA	1	31	izaberi knjigu__vec procitanu plave boje	izaberi knjigu	otvorenu ili zatvorenu?	blue_book	1	FALSE	FALSE	TRUE	TRUE	FALSE	blue	book	0	book	1	0
sANt6jJXrNsm3zFLu	BCS	feedback	scenario2	NA	NA	NA	NA	1	32	izaberi ribu	izaberi ribu	NA	orange_fish	1	FALSE	FALSE	TRUE	TRUE	FALSE	orange	fish	0	fish	1	0
sANt6jJXrNsm3zFLu	BCS	feedback	scenario2	NA	NA	NA	NA	1	33	digitronce	digitronce	NA	yellow_calculator	1	FALSE	FALSE	TRUE	TRUE	FALSE	yellow	calculator	0	calculator	1	0
sANt6jJXrNsm3zFLu	BCS	feedback	scenario2	NA	NA	NA	NA	1	34	izaberi cudnog robota	izaberi cudnog robota	NA	green_robot	1	FALSE	FALSE	TRUE	TRUE	TRUE	green	robot	0	robot	1	0
sANt6jJXrNsm3zFLu	BCS	feedback	scenario1	NA	NA	NA	NA	1	37	izaberi srafciger__hahah zeleni	izaberi srafciger	krstasti?	green_screwdriver	1	FALSE	FALSE	TRUE	TRUE	FALSE	green	screwdriver	0	screwdriver	1	0
sANt6jJXrNsm3zFLu	BCS	feedback	scenario2	NA	NA	NA	NA	1	38	a kad cu ja da pogadjam__izaberi kockicu	a kad cu ja da pogadjam	mislio sam da ces od 37e ali izgleda nikada	purple_die	1	FALSE	FALSE	TRUE	TRUE	FALSE	purple	die	0	die	1	0
sANt6jJXrNsm3zFLu	BCS	feedback	scenario4	NA	NA	NA	NA	1	41	izabari novcanik__topao za zenski rod	izabari novcanik	hladan ili topao?	red_wallet	1	FALSE	FALSE	TRUE	TRUE	FALSE	red	wallet	0	wallet	1	0
sANt6jJXrNsm3zFLu	BCS	feedback	scenario4	NA	NA	NA	NA	1	43	izaberi cekic u boji carape	izaberi cekic u boji carape	NA	orange_hammer	1	FALSE	FALSE	TRUE	TRUE	FALSE	orange	hammer	0	hammer	1	0
sANt6jJXrNsm3zFLu	BCS	feedback	scenario4	NA	NA	NA	NA	1	45	izaberi ciniju__da nije tvoja plava	izaberi ciniju	ljubicastu ili vijolet?	black_bowl	1	FALSE	FALSE	TRUE	TRUE	FALSE	black	bowl	0	bowl	1	0
sANt6jJXrNsm3zFLu	BCS	feedback	scenario1	NA	NA	NA	NA	1	51	izaberi kofer__pomoranze	izaberi kofer	boje?	orange_luggage	1	FALSE	FALSE	TRUE	TRUE	FALSE	orange	luggage	0	luggage	1	0
sANt6jJXrNsm3zFLu	BCS	feedback	scenario3	NA	NA	NA	NA	1	52	izaberi haljinu	izaberi haljinu	NA	red_dress	1	FALSE	FALSE	TRUE	TRUE	FALSE	red	dress	0	dress	1	0
sANt6jJXrNsm3zFLu	BCS	feedback	scenario2	NA	NA	NA	NA	1	53	izaberi gitaru	izaberi gitaru	NA	yellow_guitar	1	FALSE	FALSE	TRUE	TRUE	TRUE	yellow	guitar	0	guitar	1	0
sANt6jJXrNsm3zFLu	BCS	feedback	scenario3	NA	NA	NA	NA	1	55	izaberi dobos	izaberi dobos	NA	black_drum	1	FALSE	FALSE	TRUE	TRUE	FALSE	black	drum	0	drum	1	0
sANt6jJXrNsm3zFLu	BCS	feedback	scenario2	NA	NA	NA	NA	1	56	iaberi solju	iaberi solju	NA	yellow_mug	1	FALSE	FALSE	TRUE	TRUE	FALSE	yellow	mug	0	mug	1	0
sANt6jJXrNsm3zFLu	BCS	feedback	scenario3	NA	NA	NA	NA	1	57	izaberi mikroskop	izaberi mikroskop	NA	green_microscope	1	FALSE	FALSE	TRUE	TRUE	FALSE	green	microscope	0	microscope	1	0
sANt6jJXrNsm3zFLu	BCS	feedback	scenario4	NA	NA	NA	NA	1	58	kamion ljubicaste boje	kamion ljubicaste boje	NA	purple_truck	1	TRUE	FALSE	TRUE	TRUE	TRUE	purple	truck	0	truck	1	1
sANt6jJXrNsm3zFLu	BCS	feedback	scenario4	NA	NA	NA	NA	1	59	izaberi krevet boje maske	izaberi krevet boje maske	NA	yellow_bed	1	FALSE	FALSE	TRUE	TRUE	FALSE	yellow	bed	0	bed	1	0
sANt6jJXrNsm3zFLu	BCS	feedback	scenario2	NA	NA	NA	NA	1	60	izaberi noz	izaberi noz	NA	black_knife	1	FALSE	FALSE	TRUE	TRUE	FALSE	black	knife	0	knife	1	0
sANt6jJXrNsm3zFLu	BCS	feedback	scenario3	NA	NA	NA	NA	1	61	izaberi masnu	izaberi masnu	NA	black_ribbon	1	FALSE	FALSE	TRUE	TRUE	FALSE	black	ribbon	0	ribbon	1	0
sANt6jJXrNsm3zFLu	BCS	feedback	scenario3	NA	NA	NA	NA	1	62	izaberi dvogled	izaberi dvogled	NA	purple_binoculars	1	FALSE	FALSE	TRUE	TRUE	FALSE	purple	binoculars	0	binoculars	1	0
sANt6jJXrNsm3zFLu	BCS	feedback	scenario2	NA	NA	NA	NA	1	63	vase velicanstvo	vase velicanstvo	NA	blue_crown	1	FALSE	FALSE	FALSE	TRUE	FALSE	blue	crown	0	crown	0	0
sANt6jJXrNsm3zFLu	BCS	feedback	scenario2	NA	NA	NA	NA	1	64	izaberi pojas	izaberi pojas	NA	blue_belt	1	FALSE	FALSE	TRUE	TRUE	FALSE	blue	belt	0	belt	1	0
sANt6jJXrNsm3zFLu	BCS	feedback	scenario2	NA	NA	NA	NA	1	66	izaberi sal	izaberi sal	NA	white_scarf	1	FALSE	FALSE	TRUE	TRUE	FALSE	white	scarf	0	scarf	1	0
sANt6jJXrNsm3zFLu	BCS	feedback	scenario4	NA	NA	NA	NA	1	67	izaberi vajolet skoljku	izaberi vajolet skoljku	NA	purple_shell	1	TRUE	FALSE	TRUE	TRUE	FALSE	purple	shell	0	shell	1	1
sANt6jJXrNsm3zFLu	BCS	feedback	scenario1	NA	NA	NA	NA	1	68	izaberi cesalj zute boje	izaberi cesalj zute boje	NA	yellow_comb	1	TRUE	FALSE	TRUE	TRUE	TRUE	yellow	comb	0	comb	1	1
sANt6jJXrNsm3zFLu	BCS	feedback	scenario1	NA	NA	NA	NA	1	72	izaberi peglu boje vrata__tananana	izaberi peglu boje vrata	bezgresan sam kao isus	white_iron	1	FALSE	FALSE	TRUE	TRUE	TRUE	white	iron	0	iron	1	0
test1	BCS	feedback	scenario2	NA	NA	NA	NA	1	1	kajis	kajis	NA	white_belt	1	TRUE	FALSE	TRUE	TRUE	FALSE	white	belt	0	belt	1	0
test1	BCS	feedback	scenario3	NA	NA	NA	NA	1	2	kravata	kravata	NA	black_tie	1	TRUE	FALSE	TRUE	TRUE	TRUE	black	tie	0	tie	1	0
test1	BCS	feedback	scenario3	NA	NA	NA	NA	1	3	olovka	olovka	NA	yellow_pencil	1	TRUE	FALSE	TRUE	TRUE	FALSE	yellow	pencil	0	pencil	1	0
test1	BCS	feedback	scenario3	NA	NA	NA	NA	1	5	leptir	leptir	NA	blue_butterfly	1	TRUE	FALSE	TRUE	TRUE	FALSE	blue	butterfly	0	butterfly	1	0
test1	BCS	feedback	scenario2	NA	NA	NA	NA	1	8	cinija	cinija	NA	purple_bowl	1	TRUE	FALSE	TRUE	TRUE	FALSE	purple	bowl	0	bowl	1	0
test1	BCS	feedback	scenario4	NA	NA	NA	NA	1	9	dvogled lj	dvogled lj	NA	purple_binoculars	1	TRUE	FALSE	TRUE	TRUE	FALSE	purple	binoculars	0	binoculars	1	0
test1	BCS	feedback	scenario2	NA	NA	NA	NA	1	11	ograda	ograda	NA	white_fence	1	TRUE	FALSE	TRUE	TRUE	FALSE	white	fence	0	fence	1	0
test1	BCS	feedback	scenario1	NA	NA	NA	NA	1	13	maska__slicna olovci	maska	koja	white_mask	1	TRUE	FALSE	TRUE	TRUE	FALSE	white	mask	0	mask	1	0
test1	BCS	feedback	scenario1	NA	NA	NA	NA	1	14	robot__kalendarski	robot	koji	green_robot	1	TRUE	FALSE	TRUE	TRUE	FALSE	green	robot	0	robot	1	0
test1	BCS	feedback	scenario1	NA	NA	NA	NA	1	16	helikopter__cekicast	helikopter	koji	orange_helicopter	1	TRUE	FALSE	TRUE	TRUE	TRUE	orange	helicopter	0	helicopter	1	0
test1	BCS	feedback	scenario1	NA	NA	NA	NA	1	17	gitara	gitara	NA	blue_guitar	1	TRUE	FALSE	TRUE	TRUE	TRUE	blue	guitar	0	guitar	1	0
test1	BCS	feedback	scenario1	NA	NA	NA	NA	1	18	noz	noz	NA	orange_knife	1	TRUE	FALSE	TRUE	TRUE	FALSE	orange	knife	0	knife	1	0
test1	BCS	feedback	scenario1	NA	NA	NA	NA	1	20	kruna	kruna	NA	red_crown	1	TRUE	FALSE	TRUE	TRUE	FALSE	red	crown	0	crown	1	0
test1	BCS	feedback	scenario1	NA	NA	NA	NA	1	21	ogrlica	ogrlica	NA	black_necklace	1	TRUE	FALSE	TRUE	TRUE	FALSE	black	necklace	0	necklace	1	0
test1	BCS	feedback	scenario2	NA	NA	NA	NA	1	23	sal	sal	NA	red_scarf	1	TRUE	FALSE	TRUE	TRUE	FALSE	red	scarf	0	scarf	1	0
test1	BCS	feedback	scenario3	NA	NA	NA	NA	1	24	kamijon	kamijon	NA	green_truck	1	FALSE	FALSE	TRUE	TRUE	FALSE	green	truck	0	truck	1	0
test1	BCS	feedback	scenario2	NA	NA	NA	NA	1	25	katanac	katanac	NA	purple_lock	1	FALSE	FALSE	TRUE	TRUE	TRUE	purple	lock	0	lock	1	0
test1	BCS	feedback	scenario2	NA	NA	NA	NA	1	28	digitron	digitron	NA	white_calculator	1	FALSE	FALSE	TRUE	TRUE	FALSE	white	calculator	0	calculator	1	0
test1	BCS	feedback	scenario1	NA	NA	NA	NA	1	29	vrata	vrata	NA	blue_door	1	FALSE	FALSE	FALSE	TRUE	TRUE	blue	door	0	door	1	0
test1	BCS	feedback	scenario4	NA	NA	NA	NA	1	30	kockica	kockica	NA	black_die	1	FALSE	FALSE	FALSE	TRUE	FALSE	black	die	0	die	1	0
test1	BCS	feedback	scenario3	NA	NA	NA	NA	1	32	viljuska	viljuska	NA	purple_fork	1	FALSE	FALSE	FALSE	TRUE	FALSE	purple	fork	0	fork	1	0
test1	BCS	feedback	scenario4	NA	NA	NA	NA	1	34	bubanj	bubanj	NA	green_drum	1	FALSE	FALSE	FALSE	TRUE	FALSE	green	drum	0	drum	1	0
test1	BCS	feedback	scenario3	NA	NA	NA	NA	1	35	telefon	telefon	NA	blue_phone	1	FALSE	FALSE	FALSE	TRUE	TRUE	blue	phone	0	phone	1	0
test1	BCS	feedback	scenario4	NA	NA	NA	NA	1	36	kosara	kosara	NA	green_basket	1	FALSE	FALSE	FALSE	TRUE	FALSE	green	basket	0	basket	1	0
test1	BCS	feedback	scenario1	NA	NA	NA	NA	1	39	cesalj	cesalj	NA	yellow_comb	1	FALSE	FALSE	FALSE	TRUE	FALSE	yellow	comb	0	comb	1	0
test1	BCS	feedback	scenario2	NA	NA	NA	NA	1	41	stolica	stolica	NA	blue_chair	1	FALSE	FALSE	FALSE	TRUE	TRUE	blue	chair	0	chair	1	0
test1	BCS	feedback	scenario1	NA	NA	NA	NA	1	42	papuca	papuca	NA	black_slipper	1	FALSE	FALSE	FALSE	TRUE	FALSE	black	slipper	0	slipper	1	0
test1	BCS	feedback	scenario4	NA	NA	NA	NA	1	45	krevet	krevet	koji	yellow_bed	1	FALSE	FALSE	FALSE	TRUE	FALSE	yellow	bed	0	bed	1	0
test1	BCS	feedback	scenario4	NA	NA	NA	NA	1	47	prsten	prsten	NA	yellow_ring	1	FALSE	FALSE	FALSE	TRUE	TRUE	yellow	ring	0	ring	1	0
test1	BCS	feedback	scenario3	NA	NA	NA	NA	1	49	cekic	cekic	NA	orange_hammer	1	FALSE	FALSE	FALSE	TRUE	FALSE	orange	hammer	0	hammer	1	0
test1	BCS	feedback	scenario3	NA	NA	NA	NA	1	50	kalendar	kalendar	NA	black_calendar	1	FALSE	FALSE	TRUE	TRUE	FALSE	black	calendar	0	calendar	1	0
test1	BCS	feedback	scenario4	NA	NA	NA	NA	1	51	riba	riba	NA	green_fish	1	FALSE	FALSE	TRUE	TRUE	FALSE	green	fish	0	fish	1	0
test1	BCS	feedback	scenario3	NA	NA	NA	NA	1	52	knjiga	knjiga	NA	blue_book	1	FALSE	FALSE	TRUE	TRUE	FALSE	blue	book	0	book	1	0
test1	BCS	feedback	scenario1	NA	NA	NA	NA	1	53	masna	masna	NA	green_ribbon	1	FALSE	FALSE	TRUE	TRUE	FALSE	green	ribbon	0	ribbon	1	0
test1	BCS	feedback	scenario4	NA	NA	NA	NA	1	55	novcanik	novcanik	NA	white_wallet	1	FALSE	FALSE	TRUE	TRUE	FALSE	white	wallet	0	wallet	1	0
test1	BCS	feedback	scenario2	NA	NA	NA	NA	1	56	zavrtac	zavrtac	NA	purple_screwdriver	1	FALSE	FALSE	TRUE	TRUE	TRUE	purple	screwdriver	0	screwdriver	1	0
test1	BCS	feedback	scenario2	NA	NA	NA	NA	1	57	pegla	pegla	NA	white_iron	1	FALSE	FALSE	TRUE	TRUE	FALSE	white	iron	0	iron	1	0
test1	BCS	feedback	scenario3	NA	NA	NA	NA	1	58	sveca	sveca	NA	red_candle	1	FALSE	FALSE	TRUE	TRUE	FALSE	red	candle	0	candle	1	0
test1	BCS	feedback	scenario4	NA	NA	NA	NA	1	59	cvet	cvet	NA	red_flower	1	FALSE	FALSE	TRUE	TRUE	FALSE	red	flower	0	flower	1	0
test1	BCS	feedback	scenario2	NA	NA	NA	NA	1	62	skoljka	skoljka	NA	orange_shell	1	FALSE	FALSE	TRUE	TRUE	FALSE	orange	shell	0	shell	1	0
test1	BCS	feedback	scenario4	NA	NA	NA	NA	1	63	haljina	haljina	NA	blue_dress	1	FALSE	FALSE	TRUE	TRUE	FALSE	blue	dress	0	dress	1	0
test1	BCS	feedback	scenario2	NA	NA	NA	NA	1	65	caraoa	caraoa	NA	black_sock	1	FALSE	FALSE	TRUE	TRUE	FALSE	black	sock	0	sock	1	0
test1	BCS	feedback	scenario1	NA	NA	NA	NA	1	67	solja	solja	NA	blue_mug	1	FALSE	FALSE	TRUE	TRUE	FALSE	blue	mug	0	mug	1	0
test1	BCS	feedback	scenario3	NA	NA	NA	NA	1	68	balon	balon	NA	white_balloon	1	FALSE	FALSE	TRUE	TRUE	FALSE	white	balloon	0	balloon	1	0
test1	BCS	feedback	scenario4	NA	NA	NA	NA	1	69	mikroskop	mikroskop	NA	green_microscope	1	FALSE	FALSE	TRUE	TRUE	FALSE	green	microscope	0	microscope	1	0
test1	BCS	feedback	scenario3	NA	NA	NA	NA	1	70	rulavica	rulavica	NA	purple_glove	1	FALSE	FALSE	TRUE	TRUE	FALSE	purple	glove	0	glove	1	0
test1	BCS	feedback	scenario2	NA	NA	NA	NA	1	71	kofer	kofer	NA	black_luggage	1	FALSE	FALSE	TRUE	TRUE	FALSE	black	luggage	0	luggage	1	0
test1	BCS	feedback	scenario4	NA	NA	NA	NA	1	72	jastuk	jastuk	koji	blue_cushion	1	FALSE	FALSE	TRUE	TRUE	TRUE	blue	cushion	0	cushion	1	0
test2	BCS	feedback	scenario1	NA	NA	NA	NA	1	1	yuti cesalj	yuti cesalj	NA	yellow_comb	1	TRUE	FALSE	TRUE	TRUE	FALSE	yellow	comb	0	comb	1	1
test2	BCS	feedback	scenario1	NA	NA	NA	NA	1	4	bela pegla	bela pegla	NA	white_iron	1	TRUE	FALSE	TRUE	TRUE	FALSE	white	iron	0	iron	1	1
test2	BCS	feedback	scenario2	NA	NA	NA	NA	1	8	nije knjiga	nije knjiga	NA	yellow_guitar	1	FALSE	FALSE	FALSE	TRUE	FALSE	yellow	guitar	0	guitar	0	0
test2	BCS	feedback	scenario4	NA	NA	NA	NA	1	9	zuta narukvica	zuta narukvica	NA	yellow_ring	1	TRUE	FALSE	TRUE	TRUE	TRUE	yellow	ring	0	ring	1	1
test2	BCS	feedback	scenario4	NA	NA	NA	NA	1	10	plava ogrlica	plava ogrlica	NA	purple_necklace	1	TRUE	FALSE	TRUE	TRUE	FALSE	purple	necklace	0	necklace	1	1
test2	BCS	feedback	scenario1	NA	NA	NA	NA	1	11	zuta stolica	zuta stolica	NA	yellow_chair	1	TRUE	FALSE	TRUE	TRUE	TRUE	yellow	chair	0	chair	1	1
test2	BCS	feedback	scenario2	NA	NA	NA	NA	1	13	rukavica	rukavica	NA	purple_glove	1	FALSE	FALSE	TRUE	TRUE	FALSE	purple	glove	0	glove	1	0
test2	BCS	feedback	scenario4	NA	NA	NA	NA	1	14	zuti jastuk	zuti jastuk	NA	yellow_cushion	1	TRUE	FALSE	TRUE	TRUE	TRUE	yellow	cushion	0	cushion	1	1
test2	BCS	feedback	scenario3	NA	NA	NA	NA	1	15	robot	robot	NA	orange_robot	1	FALSE	FALSE	TRUE	TRUE	FALSE	orange	robot	0	robot	1	0
test2	BCS	feedback	scenario4	NA	NA	NA	NA	1	16	bela olovka	bela olovka	NA	white_pencil	1	TRUE	FALSE	TRUE	TRUE	FALSE	white	pencil	0	pencil	1	1
test2	BCS	feedback	scenario3	NA	NA	NA	NA	1	18	nije stolica	nije stolica	NA	red_balloon	1	FALSE	FALSE	TRUE	TRUE	TRUE	red	balloon	0	balloon	1	0
test2	BCS	feedback	scenario4	NA	NA	NA	NA	1	20	zelena papuca	zelena papuca	NA	green_slipper	1	TRUE	FALSE	TRUE	TRUE	FALSE	green	slipper	0	slipper	1	1
test2	BCS	feedback	scenario3	NA	NA	NA	NA	1	21	haljina	haljina	NA	blue_dress	1	FALSE	FALSE	TRUE	TRUE	FALSE	blue	dress	0	dress	1	0
test2	BCS	feedback	scenario3	NA	NA	NA	NA	1	25	noz	noz	NA	black_knife	1	FALSE	FALSE	TRUE	TRUE	FALSE	black	knife	0	knife	1	0
test2	BCS	feedback	scenario1	NA	NA	NA	NA	1	26	plava kocka	plava kocka	NA	purple_die	1	TRUE	FALSE	TRUE	TRUE	FALSE	purple	die	0	die	1	1
test2	BCS	feedback	scenario2	NA	NA	NA	NA	1	27	kruna	kruna	NA	yellow_crown	1	TRUE	FALSE	TRUE	TRUE	FALSE	yellow	crown	0	crown	1	0
test2	BCS	feedback	scenario1	NA	NA	NA	NA	1	28	zelena korpa	zelena korpa	NA	green_basket	1	TRUE	FALSE	TRUE	TRUE	FALSE	green	basket	0	basket	1	1
test2	BCS	feedback	scenario1	NA	NA	NA	NA	1	29	riba__crvena	riba	NA	orange_fish	1	TRUE	FALSE	FALSE	TRUE	FALSE	orange	fish	0	fish	1	0
test2	BCS	feedback	scenario2	NA	NA	NA	NA	1	31	dvogled	dvogled	NA	orange_binoculars	1	TRUE	FALSE	FALSE	TRUE	FALSE	orange	binoculars	0	binoculars	1	0
test2	BCS	feedback	scenario2	NA	NA	NA	NA	1	32	viljuska	viljuska	NA	green_fork	1	TRUE	FALSE	FALSE	TRUE	FALSE	green	fork	0	fork	1	0
test2	BCS	feedback	scenario2	NA	NA	NA	NA	1	36	dobos	dobos	NA	orange_drum	1	TRUE	FALSE	FALSE	TRUE	FALSE	orange	drum	0	drum	1	0
test2	BCS	feedback	scenario2	NA	NA	NA	NA	1	38	kravata	kravata	NA	black_tie	1	TRUE	FALSE	FALSE	TRUE	TRUE	black	tie	0	tie	1	0
test2	BCS	feedback	scenario4	NA	NA	NA	NA	1	39	zuta sveca	zuta sveca	NA	yellow_candle	1	TRUE	FALSE	FALSE	TRUE	TRUE	yellow	candle	0	candle	1	1
test2	BCS	feedback	scenario2	NA	NA	NA	NA	1	41	sal	sal	NA	blue_scarf	1	TRUE	FALSE	FALSE	TRUE	FALSE	blue	scarf	0	scarf	1	0
test2	BCS	feedback	scenario2	NA	NA	NA	NA	1	42	kais	kais	NA	yellow_belt	1	TRUE	FALSE	FALSE	TRUE	FALSE	yellow	belt	0	belt	1	0
test2	BCS	feedback	scenario2	NA	NA	NA	NA	1	43	digiron	digiron	NA	blue_calculator	1	TRUE	FALSE	FALSE	TRUE	FALSE	blue	calculator	0	calculator	1	0
test2	BCS	feedback	scenario4	NA	NA	NA	NA	1	45	ljubicasta masna	ljubicasta masna	NA	purple_ribbon	1	TRUE	FALSE	FALSE	TRUE	TRUE	purple	ribbon	0	ribbon	1	1
test2	BCS	feedback	scenario2	NA	NA	NA	NA	1	46	vrata	vrata	NA	white_door	1	TRUE	FALSE	FALSE	TRUE	TRUE	white	door	0	door	1	0
test2	BCS	feedback	scenario2	NA	NA	NA	NA	1	48	maska	maska	NA	red_mask	1	TRUE	FALSE	FALSE	TRUE	FALSE	red	mask	0	mask	1	0
test2	BCS	feedback	scenario4	NA	NA	NA	NA	1	49	zuti cvet	zuti cvet	NA	yellow_flower	1	TRUE	FALSE	TRUE	TRUE	FALSE	yellow	flower	0	flower	1	1
test2	BCS	feedback	scenario1	NA	NA	NA	NA	1	50	bela taraba	bela taraba	NA	white_fence	1	TRUE	FALSE	TRUE	TRUE	TRUE	white	fence	0	fence	1	1
test2	BCS	feedback	scenario3	NA	NA	NA	NA	1	51	skoljka	skoljka	NA	green_shell	1	TRUE	FALSE	TRUE	TRUE	FALSE	green	shell	0	shell	1	0
test2	BCS	feedback	scenario1	NA	NA	NA	NA	1	52	plavi kalendar	plavi kalendar	NA	purple_calendar	1	TRUE	FALSE	TRUE	TRUE	FALSE	purple	calendar	0	calendar	1	1
test2	BCS	feedback	scenario2	NA	NA	NA	NA	1	54	mikroskop	mikroskop	NA	orange_microscope	1	TRUE	FALSE	TRUE	TRUE	FALSE	orange	microscope	0	microscope	1	0
test2	BCS	feedback	scenario4	NA	NA	NA	NA	1	55	plavi srafciger	plavi srafciger	NA	purple_screwdriver	1	TRUE	FALSE	TRUE	TRUE	FALSE	purple	screwdriver	0	screwdriver	1	1
test2	BCS	feedback	scenario4	NA	NA	NA	NA	1	56	narandzasti katanac	narandzasti katanac	NA	orange_lock	1	TRUE	FALSE	TRUE	TRUE	TRUE	orange	lock	0	lock	1	1
test2	BCS	feedback	scenario3	NA	NA	NA	NA	1	57	cinija	cinija	NA	orange_bowl	1	TRUE	FALSE	TRUE	TRUE	FALSE	orange	bowl	0	bowl	1	0
test2	BCS	feedback	scenario3	NA	NA	NA	NA	1	58	leptir	leptir	NA	red_butterfly	1	TRUE	FALSE	TRUE	TRUE	FALSE	red	butterfly	0	butterfly	1	0
test2	BCS	feedback	scenario4	NA	NA	NA	NA	1	59	plavi novcanik	plavi novcanik	NA	blue_wallet	1	TRUE	FALSE	TRUE	TRUE	FALSE	blue	wallet	0	wallet	1	1
test2	BCS	feedback	scenario4	NA	NA	NA	NA	1	60	smedja knjiga	smedja knjiga	NA	red_book	1	TRUE	FALSE	TRUE	TRUE	FALSE	red	book	0	book	1	0
test2	BCS	feedback	scenario4	NA	NA	NA	NA	1	62	beli krevet	beli krevet	NA	white_bed	1	TRUE	FALSE	TRUE	TRUE	FALSE	white	bed	0	bed	1	1
test2	BCS	feedback	scenario1	NA	NA	NA	NA	1	65	zelenicekic	zelenicekic	NA	green_hammer	1	TRUE	FALSE	TRUE	TRUE	FALSE	green	hammer	0	hammer	1	1
test2	BCS	feedback	scenario3	NA	NA	NA	NA	1	66	helikopter	helikopter	NA	green_helicopter	1	TRUE	FALSE	TRUE	TRUE	TRUE	green	helicopter	0	helicopter	1	0
test2	BCS	feedback	scenario1	NA	NA	NA	NA	1	67	plavi kamion	plavi kamion	NA	purple_truck	1	TRUE	FALSE	FALSE	TRUE	FALSE	purple	truck	0	truck	1	1
test2	BCS	feedback	scenario4	NA	NA	NA	NA	1	68	narandzasti kamion	narandzasti kamion	NA	orange_luggage	1	TRUE	FALSE	FALSE	TRUE	FALSE	orange	luggage	0	luggage	1	1
test2	BCS	feedback	scenario3	NA	NA	NA	NA	1	70	telefon	telefon	NA	blue_phone	1	FALSE	FALSE	FALSE	TRUE	TRUE	blue	phone	0	phone	1	0
test2	BCS	feedback	scenario2	NA	NA	NA	NA	1	71	solja	solja	NA	yellow_mug	1	FALSE	FALSE	FALSE	TRUE	FALSE	yellow	mug	0	mug	1	0
test2	BCS	feedback	scenario3	NA	NA	NA	NA	1	72	carapa	carapa	NA	orange_sock	1	FALSE	FALSE	FALSE	TRUE	FALSE	orange	sock	0	sock	1	0
test3	BCS	feedback	scenario1	NA	NA	NA	NA	1	1	izaberi belu stolicu	izaberi belu stolicu	NA	white_chair	1	TRUE	FALSE	FALSE	TRUE	TRUE	white	chair	0	chair	1	1
test3	BCS	feedback	scenario3	NA	NA	NA	NA	1	2	izaberi papucu	izaberi papucu	NA	black_slipper	1	FALSE	FALSE	FALSE	TRUE	FALSE	black	slipper	0	slipper	1	0
test3	BCS	feedback	scenario2	NA	NA	NA	NA	1	3	izaberi vrata	izaberi vrata	NA	red_door	1	FALSE	FALSE	FALSE	TRUE	TRUE	red	door	0	door	1	0
test3	BCS	feedback	scenario1	NA	NA	NA	NA	1	6	izaberi zelenu kravatu	izaberi zelenu kravatu	NA	green_tie	1	TRUE	FALSE	FALSE	TRUE	TRUE	green	tie	0	tie	1	1
test3	BCS	feedback	scenario3	NA	NA	NA	NA	1	7	izaberi balon	izaberi balon	NA	red_balloon	1	FALSE	FALSE	FALSE	TRUE	FALSE	red	balloon	0	balloon	1	0
test3	BCS	feedback	scenario2	NA	NA	NA	NA	1	8	korona	korona	NA	blue_mask	1	FALSE	FALSE	FALSE	TRUE	TRUE	blue	mask	0	mask	0	0
test3	BCS	feedback	scenario1	NA	NA	NA	NA	1	9	viljuska__p.s. to je ljubicasta ne plava. izaberi zelenu	viljuska	"koja, zelena ili plava?__ti ces da mi kazes"	green_fork	1	FALSE	FALSE	FALSE	TRUE	FALSE	green	fork	0	fork	1	0
test3	BCS	feedback	scenario4	NA	NA	NA	NA	1	10	"izaberi prsten, a da nije plave boje"	"izaberi prsten, a da nije plave boje"	NA	white_ring	1	FALSE	FALSE	TRUE	TRUE	TRUE	white	ring	0	ring	1	0
test3	BCS	feedback	scenario1	NA	NA	NA	NA	1	11	ljubicasta rukavica	ljubicasta rukavica	NA	purple_glove	1	TRUE	FALSE	TRUE	TRUE	TRUE	purple	glove	0	glove	1	1
test3	BCS	feedback	scenario4	NA	NA	NA	NA	1	15	izaberi crveni cvet	izaberi crveni cvet	NA	red_flower	1	TRUE	FALSE	TRUE	TRUE	FALSE	red	flower	0	flower	1	1
test3	BCS	feedback	scenario3	NA	NA	NA	NA	1	16	izaberi telefon	izaberi telefon	NA	white_phone	1	FALSE	FALSE	TRUE	TRUE	TRUE	white	phone	0	phone	1	0
test3	BCS	feedback	scenario3	NA	NA	NA	NA	1	17	izaberi leptira	izaberi leptira	NA	yellow_butterfly	1	FALSE	FALSE	TRUE	TRUE	FALSE	yellow	butterfly	0	butterfly	1	0
test3	BCS	feedback	scenario4	NA	NA	NA	NA	1	20	sveca boje limuna	sveca boje limuna	NA	yellow_candle	1	TRUE	FALSE	TRUE	TRUE	FALSE	yellow	candle	0	candle	1	1
test3	BCS	feedback	scenario4	NA	NA	NA	NA	1	21	carapa u boji cekica	carapa u boji cekica	NA	purple_sock	1	TRUE	FALSE	TRUE	TRUE	FALSE	purple	sock	0	sock	1	0
test3	BCS	feedback	scenario1	NA	NA	NA	NA	1	22	izaberi zutu ogradu	izaberi zutu ogradu	NA	yellow_fence	1	TRUE	FALSE	TRUE	TRUE	TRUE	yellow	fence	0	fence	1	1
