gameId	language	name	stage	condition	alt1BasicLevel	alt1SuperLevel	alt2BasicLevel	alt2SuperLevel	listenerSelection	imageType	roundNumber	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	correct	words	sep	gender
65RDWXStbxX2jsBQ9	BCS	orange_bowl	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	42	narandzasta zdela	narandzasta zdela		orange_bowl	1	"c(""C"", ""N"")"		NA
65RDWXStbxX2jsBQ9	BCS	orange_robot	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	44	narandzasti robot	narandzasti robot		orange_robot	1	"c(""C"", ""N"")"		NA
65RDWXStbxX2jsBQ9	BCS	white_book	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	46	bela knjiga	bela knjiga		white_book	1	"c(""C"", ""N"")"		NA
65RDWXStbxX2jsBQ9	BCS	yellow_butterfly	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	47	leptir	leptir		yellow_butterfly	1	N		NA
65RDWXStbxX2jsBQ9	BCS	yellow_ring	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	48	zuti prsten	zuti prsten		yellow_ring	1	"c(""C"", ""N"")"		NA
65RDWXStbxX2jsBQ9	BCS	green_knife	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	49	zeleni noz	zeleni noz		green_knife	1	"c(""C"", ""N"")"		NA
65RDWXStbxX2jsBQ9	BCS	blue_bed	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	50	plavi krevet	plavi krevet		blue_bed	1	"c(""C"", ""N"")"		NA
65RDWXStbxX2jsBQ9	BCS	black_fish	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	51	riba	riba		black_fish	1	N		NA
65RDWXStbxX2jsBQ9	BCS	red_guitar	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	54	gitara	gitara		red_guitar	1	N		NA
65RDWXStbxX2jsBQ9	BCS	black_helicopter	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	55	crni helikopter	crni helikopter		black_helicopter	1	"c(""C"", ""N"")"		NA
65RDWXStbxX2jsBQ9	BCS	black_calendar	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	56	dzepni kalkulator__da	dzepni kalkulator	kalendar?	black_calendar	1	"c("""", ""N"")"		NA
65RDWXStbxX2jsBQ9	BCS	black_hammer	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	58	cekic	cekic		black_hammer	1	N		NA
65RDWXStbxX2jsBQ9	BCS	green_tie	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	59	zelena kravata	zelena kravata		green_tie	1	"c(""C"", ""N"")"		NA
65RDWXStbxX2jsBQ9	BCS	green_die	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	61	kockica	kockica		green_die	1			NA
65RDWXStbxX2jsBQ9	BCS	green_drum	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	62	zeleni bubanj	zeleni bubanj		green_drum	1	"c(""C"", ""N"")"		NA
65RDWXStbxX2jsBQ9	BCS	red_iron	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	63	crvena pegla	crvena pegla		red_iron	1	"c(""C"", ""N"")"		NA
65RDWXStbxX2jsBQ9	BCS	green_sock	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	65	zelena carapa	zelena carapa		green_sock	1	"c(""C"", ""N"")"		NA
65RDWXStbxX2jsBQ9	BCS	white_scarf	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	66	sal	sal		white_scarf	1	N		NA
65RDWXStbxX2jsBQ9	BCS	orange_slipper	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	67	papuca	papuca		orange_slipper	1	N		NA
65RDWXStbxX2jsBQ9	BCS	green_screwdriver	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	69	srafciger	srafciger		green_screwdriver	1	N		NA
65RDWXStbxX2jsBQ9	BCS	purple_glove	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	70	ljubicasta rukavica	ljubicasta rukavica		purple_glove	1	"c(""C"", ""N"")"		NA
DdjWcaT3Pswz98mfX	BCS	red_door	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	4	vrata	vrata		red_door	1	N		NA
DdjWcaT3Pswz98mfX	BCS	yellow_guitar	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	5	gitara	gitara		yellow_guitar	1	N		NA
DdjWcaT3Pswz98mfX	BCS	blue_chair	feedback	scene4	"NA"	"NA"	"NA"	"NA"	2	NA	8	balon	balon		blue_balloon	0	N		NA
DdjWcaT3Pswz98mfX	BCS	yellow_comb	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	9	cesalj	cesalj		yellow_comb	1	N		NA
DdjWcaT3Pswz98mfX	BCS	green_knife	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	11	noz	noz		green_knife	1	N		NA
DdjWcaT3Pswz98mfX	BCS	white_phone	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	16	beli telefon	beli telefon		white_phone	1	"c(""C"", ""N"")"		NA
DdjWcaT3Pswz98mfX	BCS	green_helicopter	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	17	helikopter	helikopter		green_helicopter	1	N		NA
DdjWcaT3Pswz98mfX	BCS	orange_binoculars	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	18	dvogled	dvogled		orange_binoculars	1	N		NA
DdjWcaT3Pswz98mfX	BCS	red_ring	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	19	prsten	prsten		red_ring	1	N		NA
DdjWcaT3Pswz98mfX	BCS	purple_basket	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	21	ljubicasta korpa	ljubicasta korpa		purple_basket	1	"c(""C"", ""N"")"		NA
DdjWcaT3Pswz98mfX	BCS	red_butterfly	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	23	crveni leptir	crveni leptir		red_butterfly	1	"c(""C"", ""N"")"		NA
DdjWcaT3Pswz98mfX	BCS	purple_tie	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	24	kravata	kravata		purple_tie	1	N		NA
DdjWcaT3Pswz98mfX	BCS	red_iron	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	26	crvena pegla	crvena pegla		red_iron	1	"c(""C"", ""N"")"		NA
DdjWcaT3Pswz98mfX	BCS	red_dress	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	27	haljina	haljina		red_dress	1	N		NA
DdjWcaT3Pswz98mfX	BCS	white_mug	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	28	solja	solja		white_mug	1	N		NA
DdjWcaT3Pswz98mfX	BCS	purple_lock	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	29	ljubicasti katanac	ljubicasti katanac		purple_lock	1	"c(""C"", ""N"")"		NA
DdjWcaT3Pswz98mfX	BCS	black_fork	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	31	viljuska	viljuska		black_fork	1	N		NA
DdjWcaT3Pswz98mfX	BCS	red_wallet	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	32	novcanik	novcanik		red_wallet	1	N		NA
DdjWcaT3Pswz98mfX	BCS	green_glove	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	34	rukavica	rukavica		green_glove	1	N		NA
DdjWcaT3Pswz98mfX	BCS	orange_sock	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	35	carapa	carapa		orange_sock	1	N		NA
DdjWcaT3Pswz98mfX	BCS	white_crown	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	36	kruna	kruna		white_crown	1	N		NA
DdjWcaT3Pswz98mfX	BCS	yellow_belt	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	37	zuti kais	zuti kais		yellow_belt	1	"c(""C"", ""N"")"		NA
DdjWcaT3Pswz98mfX	BCS	black_die	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	38	crna kockica	crna kockica		black_die	1	"c(""C"", """")"		NA
DdjWcaT3Pswz98mfX	BCS	black_calendar	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	39	crni kalendar	crni kalendar		black_calendar	1	"c(""C"", ""N"")"		NA
DdjWcaT3Pswz98mfX	BCS	blue_flower	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	41	cvet	cvet		blue_flower	1	N		NA
DdjWcaT3Pswz98mfX	BCS	orange_drum	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	42	dobos	dobos		orange_drum	1			NA
DdjWcaT3Pswz98mfX	BCS	green_hammer	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	43	zeleni cekic	zeleni cekic		green_hammer	1	"c(""C"", ""N"")"		NA
DdjWcaT3Pswz98mfX	BCS	green_fish	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	44	zelena riba	zelena riba		green_fish	1	"c(""C"", ""N"")"		NA
DdjWcaT3Pswz98mfX	BCS	blue_mask	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	45	maska	maska		blue_mask	1	N		NA
DdjWcaT3Pswz98mfX	BCS	purple_luggage	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	47	ljubicasti kofer	ljubicasti kofer		purple_luggage	1	"c(""C"", ""N"")"		NA
DdjWcaT3Pswz98mfX	BCS	white_cushion	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	48	jastuk	jastuk		white_cushion	1	N		NA
DdjWcaT3Pswz98mfX	BCS	white_bed	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	49	krevet	krevet		white_bed	1	N		NA
DdjWcaT3Pswz98mfX	BCS	purple_robot	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	52	robot	robot		purple_robot	1	N		NA
DdjWcaT3Pswz98mfX	BCS	purple_necklace	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	54	ljubicasta ogrlica	ljubicasta ogrlica		purple_necklace	1	"c(""C"", ""N"")"		NA
DdjWcaT3Pswz98mfX	BCS	orange_slipper	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	55	narandzasta papuca	narandzasta papuca		orange_slipper	1	"c(""C"", ""N"")"		NA
DdjWcaT3Pswz98mfX	BCS	purple_ribbon	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	56	ljubicasta masna	ljubicasta masna		purple_ribbon	1	"c(""C"", ""N"")"		NA
DdjWcaT3Pswz98mfX	BCS	green_truck	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	57	zeleni kamion	zeleni kamion		green_truck	1	"c(""C"", ""N"")"		NA
DdjWcaT3Pswz98mfX	BCS	purple_screwdriver	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	58	ljubicasto srafciger	ljubicasto srafciger		purple_screwdriver	1	"c(""C"", ""N"")"		NA
DdjWcaT3Pswz98mfX	BCS	yellow_scarf	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	59	zuti sal	zuti sal		yellow_scarf	1	"c(""C"", ""N"")"		NA
DdjWcaT3Pswz98mfX	BCS	blue_fence	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	60	plava ograda	plava ograda		blue_fence	1	"c(""C"", ""N"")"		NA
DdjWcaT3Pswz98mfX	BCS	white_calculator	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	62	beli digitron	beli digitron		white_calculator	1	"c(""C"", ""N"")"		NA
DdjWcaT3Pswz98mfX	BCS	red_candle	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	63	crvena sveca	crvena sveca		red_candle	1	"c(""C"", ""N"")"		NA
DdjWcaT3Pswz98mfX	BCS	red_book	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	64	crvena knjiga	crvena knjiga		red_book	1	"c(""C"", ""N"")"		NA
DdjWcaT3Pswz98mfX	BCS	purple_bowl	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	65	cinija	cinija		purple_bowl	1	N		NA
DdjWcaT3Pswz98mfX	BCS	yellow_pencil	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	67	zuta olovka	zuta olovka		yellow_pencil	1	"c(""C"", ""N"")"		NA
DdjWcaT3Pswz98mfX	BCS	blue_balloon	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	68	plavi balon	plavi balon		blue_balloon	1	"c(""C"", ""N"")"		NA
DdjWcaT3Pswz98mfX	BCS	purple_shell	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	70	skoljka	skoljka		purple_shell	1	N		NA
DdjWcaT3Pswz98mfX	BCS	black_microscope	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	71	mikroskop	mikroskop		black_microscope	1	N		NA
eXCfmTnZXaHrZEHcY	BCS	orange_binoculars	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	1	izaberi dvogled__narandzasti	izaberi dvogled	ajde vec jednom!__koje boje?	orange_binoculars	1	"c("""", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	green_tie	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	2	izaberi zelenu kravatu	izaberi zelenu kravatu		green_tie	1	"c("""", ""C"", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	purple_calendar	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	4	izaberi kalendar	izaberi kalendar		purple_calendar	1	"c("""", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	green_slipper	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	8	izaberi  papucu	izaberi  papucu		green_slipper	1	"c("""", """", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	black_bowl	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	9	izaberi crnu ciniju	izaberi crnu ciniju		black_bowl	1	"c("""", ""C"", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	white_belt	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	10	izaberi beli kais	izaberi beli kais		white_belt	1	"c("""", ""C"", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	red_phone	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	11	izaberi crveni telefon	izaberi crveni telefon		red_phone	1	"c("""", ""C"", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	yellow_door	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	12	izaberi zuta vrata	izaberi zuta vrata		yellow_door	1	"c("""", ""C"", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	blue_bed	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	13	izaberi krevet	izaberi krevet		blue_bed	1	"c("""", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	purple_basket	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	14	izaberi  korpu	izaberi  korpu		purple_basket	1	"c("""", """", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	red_book	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	16	izaberi knjigu	izaberi knjigu		red_book	1	"c("""", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	white_dress	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	17	izaberi belu haljinu	izaberi belu haljinu		white_dress	1	"c("""", ""C"", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	yellow_butterfly	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	19	izaberi zutog leptira	izaberi zutog leptira		yellow_butterfly	1	"c("""", ""C"", """")"		NA
eXCfmTnZXaHrZEHcY	BCS	yellow_calculator	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	21	izaberi zuti digitron	izaberi zuti digitron		yellow_calculator	1	"c("""", ""C"", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	purple_screwdriver	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	22	izaberi srafciger	izaberi srafciger		purple_screwdriver	1	"c("""", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	black_robot	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	23	izaberi crnog robota	izaberi crnog robota		black_robot	1	"c("""", ""C"", """")"		NA
eXCfmTnZXaHrZEHcY	BCS	yellow_scarf	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	25	izaberi zuti sal	izaberi zuti sal		yellow_scarf	1	"c("""", ""C"", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	white_flower	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	28	izaberi cvet	izaberi cvet		white_flower	1	"c("""", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	yellow_iron	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	30	izaberi  peglu	izaberi  peglu		yellow_iron	1	"c("""", """", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	yellow_comb	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	32	izaberi  cesalj	izaberi  cesalj		yellow_comb	1	"c("""", """", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	black_knife	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	34	izaberi crni noz	izaberi crni noz		black_knife	1	"c("""", ""C"", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	yellow_balloon	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	38	izaberi zuti balon	izaberi zuti balon		yellow_balloon	1	"c("""", ""C"", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	red_crown	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	39	izaberi crvenu krunu	izaberi crvenu krunu		red_crown	1	"c("""", ""C"", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	orange_glove	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	42	izaberi narandzastu rukavicu	izaberi narandzastu rukavicu		orange_glove	1	"c("""", ""C"", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	purple_microscope	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	43	izaberi ljubicasti mikroskop	izaberi ljubicasti mikroskop		purple_microscope	1	"c("""", ""C"", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	purple_lock	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	44	izaberi katanac	izaberi katanac		purple_lock	1	"c("""", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	red_mask	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	45	izaberi crvenu masku	izaberi crvenu masku		red_mask	1	"c("""", ""C"", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	blue_wallet	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	46	izaberi novcanik	izaberi novcanik		blue_wallet	1	"c("""", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	black_die	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	48	izaberi kocku za igranje	izaberi kocku za igranje		black_die	1	"c("""", ""N"", """", """")"		NA
eXCfmTnZXaHrZEHcY	BCS	blue_pencil	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	49	izaberi olovku	izaberi olovku		blue_pencil	1	"c("""", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	purple_helicopter	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	50	izaberi ljubicasti helikopter	izaberi ljubicasti helikopter		purple_helicopter	1	"c("""", ""C"", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	black_hammer	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	51	izaberi cekic	izaberi cekic		black_hammer	1	"c("""", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	red_guitar	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	52	izaberi crvenu gitaru	izaberi crvenu gitaru		red_guitar	1	"c("""", ""C"", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	purple_luggage	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	53	izaberi kofer	izaberi kofer		purple_luggage	1	"c("""", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	purple_drum	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	54	izaberi ljibicasti dobos	izaberi ljibicasti dobos		purple_drum	1	"c("""", """", """")"		NA
eXCfmTnZXaHrZEHcY	BCS	green_sock	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	55	izaberi zelenu carapu	izaberi zelenu carapu		green_sock	1	"c("""", ""C"", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	black_shell	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	56	izaberi crnu skoljku	izaberi crnu skoljku		black_shell	1	"c("""", ""C"", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	orange_ribbon	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	57	izaberi masnu	izaberi masnu		orange_ribbon	1	"c("""", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	white_fence	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	58	izaberi ogradu	izaberi ogradu		white_fence	1	"c("""", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	black_truck	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	59	izaberi kamion	izaberi kamion		black_truck	1	"c("""", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	blue_ring	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	61	izaberi prsten	izaberi prsten		blue_ring	1	"c("""", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	white_candle	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	62	izaberi ? svecu (ono sto nije solja)	izaberi ? svecu (ono sto nije solja)	?__nista jos	white_candle	1	"c("""", """", ""N"", """", """", """", """")"		NA
eXCfmTnZXaHrZEHcY	BCS	black_fork	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	64	izaberi crnu viljusku	izaberi crnu viljusku		black_fork	1	"c("""", ""C"", ""N"")"		NA
eXCfmTnZXaHrZEHcY	BCS	yellow_cushion	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	66	izaberi jastuce	izaberi jastuce		yellow_cushion	1	"c("""", """")"		NA
eXCfmTnZXaHrZEHcY	BCS	black_fish	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	68	izaberi ribu	izaberi ribu		black_fish	1	"c("""", ""N"")"		NA
